278.00 ,-4.46
278.00 ,-4.67
278.00 ,-4.60
276.00 ,-4.91
276.00 ,-4.67
276.00 ,-4.60
276.00 ,-4.82
276.00 ,-4.91
276.00 ,-5.08
276.00 ,-5.08
276.00 ,-4.61
276.00 ,-4.62
276.00 ,-4.62
275.00 ,-4.55
275.00 ,-4.16
275.00 ,-5.01
275.00 ,-4.84
275.00 ,-4.16
275.00 ,-4.41
275.00 ,-4.29
275.00 ,-4.85
275.00 ,-4.93
275.00 ,-5.01
273.00 ,-4.28
273.00 ,-4.48
273.00 ,-4.35
273.00 ,-5.10
273.00 ,-3.79
273.00 ,-4.35
273.00 ,-4.11
273.00 ,-4.69
273.00 ,-4.77
273.00 ,-4.17
272.00 ,-4.35
272.00 ,-4.28
272.00 ,-4.35
272.00 ,-4.93
272.00 ,-3.21
272.00 ,-4.69
272.00 ,-4.85
272.00 ,-4.77
272.00 ,-5.28
272.00 ,-4.55
270.00 ,-5.28
270.00 ,-4.16
270.00 ,-4.55
270.00 ,-5.01
270.00 ,-3.89
270.00 ,-4.41
270.00 ,-4.48
270.00 ,-4.41
270.00 ,-4.00
269.00 ,-4.77
269.00 ,-4.11
269.00 ,-4.22
269.00 ,-5.01
269.00 ,-4.77
269.00 ,-5.01
269.00 ,-5.18
269.00 ,-4.84
269.00 ,-4.34
269.00 ,-4.34
267.00 ,-4.54
267.00 ,-3.52
267.00 ,-4.91
267.00 ,-3.98
267.00 ,-4.09
267.00 ,-3.98
267.00 ,-4.91
267.00 ,-4.21
267.00 ,-3.64
267.00 ,-4.53
265.00 ,-3.83
265.00 ,-4.21
265.00 ,-3.64
265.00 ,-4.83
265.00 ,-3.88
265.00 ,-3.73
265.00 ,-5.09
265.00 ,-5.37
265.00 ,-4.40
265.00 ,-4.28
264.00 ,-4.23
264.00 ,-4.05
264.00 ,-4.05
264.00 ,-5.10
264.00 ,-4.22
264.00 ,-3.84
264.00 ,-4.04
264.00 ,-4.29
264.00 ,-4.29
264.00 ,-4.22
262.00 ,-4.11
262.00 ,-4.17
262.00 ,-4.29
262.00 ,-4.48
262.00 ,-4.29
262.00 ,-3.94
262.00 ,-3.84
262.00 ,-4.17
262.00 ,-4.11
262.00 ,-4.11
261.00 ,-4.22
261.00 ,-4.48
261.00 ,-3.75
261.00 ,-3.32
261.00 ,-3.70
261.00 ,-4.22
261.00 ,-4.16
261.00 ,-4.77
261.00 ,-4.55
261.00 ,-4.11
259.00 ,-4.22
259.00 ,-4.00
259.00 ,-4.70
259.00 ,-3.89
259.00 ,-3.79
259.00 ,-4.00
259.00 ,-3.70
259.00 ,-3.99
259.00 ,-3.99
259.00 ,-3.83
258.00 ,-3.73
258.00 ,-3.93
258.00 ,-3.64
258.00 ,-3.74
258.00 ,-3.73
258.00 ,-4.04
258.00 ,-4.04
258.00 ,-3.94
258.00 ,-3.83
258.00 ,-4.16
256.00 ,-3.93
256.00 ,-3.78
256.00 ,-3.14
256.00 ,-3.51
256.00 ,-3.24
256.00 ,-4.47
256.00 ,-3.55
256.00 ,-3.83
256.00 ,-3.35
256.00 ,-3.39
255.00 ,-3.64
255.00 ,-3.24
255.00 ,-3.31
255.00 ,-3.32
255.00 ,-3.55
255.00 ,-3.55
255.00 ,-3.93
255.00 ,-3.99
255.00 ,-4.15
253.00 ,-4.92
253.00 ,-3.29
253.00 ,-3.61
253.00 ,-3.08
253.00 ,-3.79
253.00 ,-3.40
253.00 ,-3.79
253.00 ,-3.44
253.00 ,-3.32
253.00 ,-3.33
252.00 ,-3.48
252.00 ,-3.05
252.00 ,-2.85
252.00 ,-3.18
252.00 ,-3.70
252.00 ,-2.96
252.00 ,-3.44
252.00 ,-4.11
252.00 ,-3.65
252.00 ,-3.05
250.00 ,-3.79
250.00 ,-3.32
250.00 ,-3.05
250.00 ,-3.65
250.00 ,-3.18
250.00 ,-2.99
250.00 ,-2.99
250.00 ,-2.93
250.00 ,-3.08
250.00 ,-3.61
248.00 ,-3.36
248.00 ,-2.67
248.00 ,-3.56
248.00 ,-3.57
248.00 ,-2.87
248.00 ,-2.53
248.00 ,-2.93
248.00 ,-2.26
248.00 ,-3.18
248.00 ,-2.96
247.00 ,-3.40
247.00 ,-3.65
247.00 ,-3.32
247.00 ,-3.70
247.00 ,-3.29
247.00 ,-3.08
247.00 ,-3.70
247.00 ,-3.44
247.00 ,-3.32
247.00 ,-3.32
245.00 ,-3.22
245.00 ,-2.96
245.00 ,-3.29
245.00 ,-3.08
245.00 ,-3.40
245.00 ,-3.36
245.00 ,-2.82
245.00 ,-2.96
245.00 ,-3.05
245.00 ,-2.90
244.00 ,-3.36
244.00 ,-3.15
244.00 ,-2.93
244.00 ,-3.15
244.00 ,-3.08
244.00 ,-3.32
244.00 ,-2.60
244.00 ,-3.22
244.00 ,-3.32
244.00 ,-3.02
242.00 ,-3.05
242.00 ,-2.62
242.00 ,-2.82
242.00 ,-3.25
242.00 ,-3.56
242.00 ,-2.87
242.00 ,-2.90
242.00 ,-2.87
242.00 ,-3.11
242.00 ,-2.99
241.00 ,-3.48
241.00 ,-2.82
241.00 ,-2.82
241.00 ,-3.05
241.00 ,-3.05
241.00 ,-2.42
241.00 ,-2.96
241.00 ,-3.15
241.00 ,-3.32
241.00 ,-3.18
239.00 ,-2.67
239.00 ,-3.25
239.00 ,-2.74
239.00 ,-2.90
239.00 ,-3.05
239.00 ,-2.84
239.00 ,-2.82
239.00 ,-2.82
239.00 ,-2.93
238.00 ,-3.02
238.00 ,-2.84
238.00 ,-2.60
238.00 ,-2.67
238.00 ,-2.57
238.00 ,-2.62
238.00 ,-2.85
238.00 ,-2.90
238.00 ,-2.96
238.00 ,-2.64
236.00 ,-2.49
236.00 ,-2.62
236.00 ,-2.76
236.00 ,-2.57
236.00 ,-2.57
236.00 ,-3.31
236.00 ,-2.71
236.00 ,-2.82
236.00 ,-2.82
236.00 ,-2.71
234.00 ,-2.57
234.00 ,-2.55
234.00 ,-2.53
234.00 ,-2.45
234.00 ,-2.62
234.00 ,-2.19
234.00 ,-2.51
234.00 ,-2.87
234.00 ,-2.39
234.00 ,-2.21
233.00 ,-2.79
233.00 ,-2.74
233.00 ,-2.37
233.00 ,-2.43
233.00 ,-2.35
233.00 ,-2.51
233.00 ,-2.47
233.00 ,-2.60
233.00 ,-2.53
233.00 ,-2.43
231.00 ,-2.43
231.00 ,-2.33
231.00 ,-2.57
231.00 ,-2.37
231.00 ,-2.49
231.00 ,-2.57
231.00 ,-2.77
231.00 ,-2.07
231.00 ,-2.10
231.00 ,-2.57
230.00 ,-2.49
230.00 ,-2.39
230.00 ,-2.64
230.00 ,-2.71
230.00 ,-2.10
230.00 ,-2.69
230.00 ,-2.16
230.00 ,-2.62
230.00 ,-2.37
230.00 ,-2.18
228.00 ,-2.43
228.00 ,-2.35
228.00 ,-2.84
228.00 ,-2.44
228.00 ,-2.05
228.00 ,-2.64
228.00 ,-2.46
228.00 ,-2.17
228.00 ,-2.04
228.00 ,-2.40
227.00 ,-2.29
227.00 ,-2.32
227.00 ,-2.09
227.00 ,-2.09
227.00 ,-2.40
227.00 ,-2.25
227.00 ,-2.97
227.00 ,-2.22
227.00 ,-2.27
227.00 ,-2.22
225.00 ,-2.48
225.00 ,-2.40
225.00 ,-2.42
225.00 ,-2.59
225.00 ,-2.09
225.00 ,-2.11
225.00 ,-2.02
225.00 ,-2.19
225.00 ,-2.25
225.00 ,-1.83
224.00 ,-2.04
224.00 ,-1.70
224.00 ,-2.14
224.00 ,-1.75
224.00 ,-2.19
224.00 ,-2.04
224.00 ,-2.07
224.00 ,-1.86
224.00 ,-2.04
222.00 ,-1.73
222.00 ,-1.76
222.00 ,-1.77
222.00 ,-1.84
222.00 ,-1.69
222.00 ,-2.03
222.00 ,-1.96
222.00 ,-1.83
222.00 ,-1.95
