54657.00 ,502 ,15.65
54758.00 ,501 ,14.28
54859.00 ,500 ,15.65
54961.00 ,500 ,16.95
55062.00 ,499 ,15.45
55163.00 ,498 ,14.50
55265.00 ,498 ,15.45
55366.00 ,497 ,15.01
55468.00 ,496 ,16.10
55568.00 ,496 ,15.65
55669.00 ,495 ,15.07
55771.00 ,494 ,14.28
55872.00 ,494 ,14.33
55973.00 ,493 ,14.17
56075.00 ,492 ,14.33
56176.00 ,492 ,14.28
56278.00 ,491 ,14.31
56379.00 ,490 ,15.48
56480.00 ,490 ,14.68
56582.00 ,489 ,15.07
56682.00 ,488 ,15.68
56783.00 ,488 ,15.65
56885.00 ,487 ,14.71
56986.00 ,486 ,14.50
57088.00 ,486 ,15.65
57189.00 ,485 ,15.65
57290.00 ,484 ,16.72
57392.00 ,484 ,13.64
57493.00 ,483 ,13.08
57594.00 ,482 ,14.33
57695.00 ,482 ,16.53
57796.00 ,481 ,15.04
57897.00 ,480 ,14.28
57999.00 ,480 ,14.33
58100.00 ,479 ,15.04
58202.00 ,478 ,16.31
58303.00 ,477 ,14.31
58404.00 ,477 ,14.14
58506.00 ,476 ,14.14
58607.00 ,475 ,15.42
58707.00 ,475 ,13.06
58809.00 ,474 ,14.00
58910.00 ,473 ,13.74
59012.00 ,473 ,14.31
59113.00 ,472 ,15.85
59214.00 ,471 ,13.51
59316.00 ,471 ,14.00
59417.00 ,470 ,14.31
59518.00 ,469 ,14.17
59620.00 ,469 ,13.69
59720.00 ,468 ,13.98
59822.00 ,467 ,14.74
59923.00 ,467 ,13.06
60024.00 ,466 ,14.03
60126.00 ,465 ,14.17
60227.00 ,465 ,13.51
60328.00 ,464 ,13.51
60430.00 ,463 ,13.51
60531.00 ,463 ,11.89
60633.00 ,462 ,14.17
60733.00 ,461 ,14.00
60834.00 ,461 ,13.51
60936.00 ,460 ,12.50
61037.00 ,459 ,13.51
61138.00 ,459 ,13.64
61240.00 ,458 ,13.51
61341.00 ,457 ,13.51
61443.00 ,457 ,14.28
61544.00 ,456 ,14.03
61645.00 ,455 ,12.37
61746.00 ,455 ,13.51
61847.00 ,454 ,13.69
61948.00 ,453 ,13.51
62050.00 ,453 ,13.39
62151.00 ,452 ,13.39
62253.00 ,451 ,14.17
62354.00 ,450 ,12.29
62455.00 ,450 ,12.80
62557.00 ,449 ,14.14
62657.00 ,448 ,14.03
62758.00 ,448 ,12.94
62860.00 ,447 ,12.78
62961.00 ,446 ,13.34
63063.00 ,446 ,11.99
63164.00 ,445 ,11.87
63265.00 ,444 ,12.92
63367.00 ,444 ,13.37
63468.00 ,443 ,12.39
63569.00 ,442 ,12.94
63670.00 ,442 ,12.94
63771.00 ,441 ,11.89
63873.00 ,440 ,12.39
63974.00 ,440 ,12.92
64075.00 ,439 ,12.50
64177.00 ,438 ,12.80
64278.00 ,438 ,12.29
64379.00 ,437 ,12.01
64481.00 ,436 ,12.50
64582.00 ,436 ,12.48
64683.00 ,435 ,12.80
64784.00 ,434 ,12.92
64885.00 ,434 ,13.87
64987.00 ,433 ,11.34
65088.00 ,432 ,11.70
65189.00 ,432 ,12.72
65291.00 ,431 ,10.61
65392.00 ,430 ,12.29
65494.00 ,430 ,13.37
65595.00 ,429 ,11.85
65695.00 ,428 ,12.01
65797.00 ,428 ,11.59
65898.00 ,427 ,12.39
65999.00 ,426 ,12.27
66101.00 ,425 ,12.39
66202.00 ,425 ,11.89
66304.00 ,424 ,12.61
66405.00 ,423 ,11.81
66506.00 ,423 ,10.72
66608.00 ,422 ,12.94
66708.00 ,421 ,11.89
66809.00 ,421 ,11.52
66911.00 ,420 ,12.72
67012.00 ,419 ,10.71
67113.00 ,419 ,12.13
67215.00 ,418 ,12.52
67316.00 ,417 ,11.11
67418.00 ,417 ,12.19
67519.00 ,416 ,12.29
67619.00 ,415 ,10.72
67721.00 ,415 ,12.29
67822.00 ,414 ,11.43
67923.00 ,413 ,12.48
68025.00 ,413 ,11.87
68126.00 ,412 ,10.24
68228.00 ,411 ,11.87
68329.00 ,411 ,10.39
68430.00 ,410 ,10.60
68532.00 ,409 ,12.03
68633.00 ,409 ,11.32
68733.00 ,408 ,11.81
68835.00 ,407 ,10.54
68936.00 ,407 ,11.79
69038.00 ,406 ,11.44
69139.00 ,405 ,11.01
69240.00 ,405 ,11.55
69342.00 ,404 ,10.63
69443.00 ,403 ,10.36
69544.00 ,403 ,10.32
69646.00 ,402 ,9.96
69746.00 ,401 ,10.69
69848.00 ,401 ,10.61
69949.00 ,400 ,11.11
70050.00 ,399 ,9.91
70152.00 ,398 ,10.61
70253.00 ,398 ,11.36
70354.00 ,397 ,11.53
70456.00 ,396 ,10.61
70557.00 ,396 ,9.29
70658.00 ,395 ,11.81
70759.00 ,394 ,10.17
70860.00 ,394 ,10.43
70962.00 ,393 ,10.54
71063.00 ,392 ,10.54
71164.00 ,392 ,9.41
71266.00 ,391 ,9.60
71367.00 ,390 ,11.43
71469.00 ,390 ,11.00
71569.00 ,389 ,10.32
71670.00 ,388 ,9.96
71772.00 ,388 ,9.94
71873.00 ,387 ,10.12
71974.00 ,386 ,9.29
72076.00 ,386 ,10.52
72177.00 ,385 ,10.61
72279.00 ,384 ,10.05
72380.00 ,384 ,9.66
72480.00 ,383 ,9.29
72582.00 ,382 ,9.06
72683.00 ,382 ,11.78
72784.00 ,381 ,9.60
72886.00 ,380 ,9.29
72987.00 ,380 ,9.08
73089.00 ,379 ,9.29
73189.00 ,378 ,9.01
73290.00 ,378 ,11.00
73392.00 ,377 ,9.65
73493.00 ,376 ,8.73
73594.00 ,376 ,10.23
73696.00 ,375 ,10.24
73797.00 ,374 ,9.57
73899.00 ,374 ,9.00
73999.00 ,373 ,9.77
74100.00 ,372 ,9.64
74202.00 ,371 ,8.52
74303.00 ,371 ,8.51
74404.00 ,370 ,9.29
74506.00 ,369 ,9.29
74607.00 ,369 ,9.59
74707.00 ,368 ,8.56
74809.00 ,367 ,9.59
74910.00 ,367 ,8.54
75012.00 ,366 ,9.59
75113.00 ,365 ,9.01
75214.00 ,365 ,9.00
75315.00 ,364 ,9.29
75416.00 ,363 ,9.91
75517.00 ,363 ,8.54
75619.00 ,362 ,9.03
75720.00 ,361 ,8.50
75822.00 ,361 ,9.01
75923.00 ,360 ,8.25
76023.00 ,359 ,9.29
76125.00 ,359 ,9.01
76226.00 ,358 ,9.57
76327.00 ,357 ,9.29
76429.00 ,357 ,8.09
76530.00 ,356 ,9.28
76632.00 ,355 ,8.49
76732.00 ,355 ,8.26
76833.00 ,354 ,8.03
76935.00 ,353 ,8.75
77036.00 ,353 ,7.68
77137.00 ,352 ,8.32
77239.00 ,351 ,8.26
77340.00 ,351 ,8.50
77441.00 ,350 ,7.63
77542.00 ,349 ,8.04
77643.00 ,349 ,8.04
77745.00 ,348 ,7.63
77846.00 ,347 ,8.26
77947.00 ,347 ,8.27
78049.00 ,346 ,8.50
78149.00 ,345 ,7.83
78251.00 ,344 ,8.74
78352.00 ,344 ,8.50
78453.00 ,343 ,7.83
78555.00 ,342 ,8.09
78656.00 ,342 ,7.83
78757.00 ,341 ,8.75
78858.00 ,340 ,7.83
78959.00 ,340 ,7.83
79060.00 ,339 ,8.26
79162.00 ,338 ,7.83
79263.00 ,338 ,8.47
79365.00 ,337 ,6.92
79466.00 ,336 ,7.63
79566.00 ,336 ,8.50
79668.00 ,335 ,7.43
79769.00 ,334 ,8.05
79870.00 ,334 ,6.20
79972.00 ,333 ,8.03
80073.00 ,332 ,7.08
80175.00 ,332 ,7.08
80275.00 ,331 ,7.26
80376.00 ,330 ,6.61
80478.00 ,330 ,6.92
80579.00 ,329 ,6.92
80680.00 ,328 ,7.61
80782.00 ,328 ,8.48
80883.00 ,327 ,6.90
80984.00 ,326 ,6.74
81085.00 ,326 ,7.42
81186.00 ,325 ,6.98
81288.00 ,324 ,7.42
81389.00 ,324 ,7.24
81490.00 ,323 ,7.24
81592.00 ,322 ,7.24
81692.00 ,322 ,6.76
81794.00 ,321 ,6.76
81895.00 ,320 ,7.25
81996.00 ,320 ,7.25
82098.00 ,319 ,7.08
82199.00 ,318 ,6.60
82299.00 ,318 ,7.08
82401.00 ,317 ,6.61
82502.00 ,316 ,6.46
82604.00 ,315 ,6.92
82705.00 ,315 ,6.46
82806.00 ,314 ,6.46
82908.00 ,313 ,6.76
83008.00 ,313 ,6.92
83109.00 ,312 ,5.95
83211.00 ,311 ,7.08
83312.00 ,311 ,6.32
83414.00 ,310 ,6.33
83515.00 ,309 ,6.32
83616.00 ,309 ,6.46
83717.00 ,308 ,6.20
83818.00 ,307 ,6.20
83919.00 ,307 ,5.41
84021.00 ,306 ,6.07
84122.00 ,305 ,6.20
84224.00 ,305 ,6.19
84325.00 ,304 ,6.33
84425.00 ,303 ,6.33
84527.00 ,303 ,6.46
84628.00 ,302 ,6.19
84729.00 ,301 ,5.72
84831.00 ,301 ,5.72
84932.00 ,300 ,5.94
85032.00 ,299 ,5.41
85134.00 ,299 ,6.33
85235.00 ,298 ,6.19
85337.00 ,297 ,5.83
85438.00 ,297 ,6.07
85539.00 ,296 ,5.41
85641.00 ,295 ,5.61
85741.00 ,295 ,6.07
85842.00 ,294 ,5.72
85944.00 ,293 ,5.22
86045.00 ,293 ,5.51
86147.00 ,292 ,5.41
86248.00 ,291 ,5.13
86349.00 ,291 ,5.13
86450.00 ,290 ,5.51
86551.00 ,289 ,5.22
86652.00 ,288 ,4.65
86754.00 ,288 ,5.41
86855.00 ,287 ,5.61
86957.00 ,286 ,5.31
87058.00 ,286 ,4.96
87158.00 ,285 ,5.13
87260.00 ,284 ,5.04
87361.00 ,284 ,4.51
87462.00 ,283 ,5.61
87564.00 ,282 ,5.13
87665.00 ,282 ,5.04
87767.00 ,281 ,4.87
87867.00 ,280 ,4.87
87968.00 ,280 ,5.13
88070.00 ,279 ,4.88
88171.00 ,278 ,4.72
88272.00 ,278 ,4.72
88374.00 ,277 ,5.04
88475.00 ,276 ,5.13
88576.00 ,276 ,4.87
88677.00 ,275 ,4.96
88778.00 ,274 ,4.72
88880.00 ,274 ,4.64
88981.00 ,273 ,4.72
89082.00 ,272 ,4.72
89184.00 ,272 ,4.64
89284.00 ,271 ,4.19
89385.00 ,270 ,4.13
89487.00 ,270 ,3.97
89588.00 ,269 ,4.64
89690.00 ,268 ,4.50
